home_wins_5,home_draws_5,home_losses_5,home_gf_5,home_ga_5,away_wins_5,away_draws_5,away_losses_5,away_gf_5,away_ga_5,home_home_wins,home_home_draws,home_home_losses,away_away_wins,away_away_draws,away_away_losses,h2h_home_ratio,h2h_draw_ratio,elo_diff,elo_home_expected,home_pts_per_game,away_pts_per_game,result
1,2,2,6,6,0,2,3,1,6,1,1,1,0,2,1,0.45,0.27,2.49,0.6434,1.2857,0.8571,1
0,2,3,1,5,1,2,2,3,5,0,0,3,0,0,3,1.0,0.0,41.4,0.693,0.7143,0.7143,0
2,1,2,6,10,5,0,0,19,3,3,0,0,3,0,0,0.0,0.0,-330.42,0.2098,1.5714,3.0,0
3,1,1,7,6,4,1,0,13,5,2,1,0,3,0,0,0.0,0.0,-246.44,0.3009,2.0,2.6,1
3,2,0,8,3,0,3,2,6,8,2,1,0,0,1,1,0.45,0.27,306.07,0.9119,2.2,0.6,0
2,0,3,7,9,1,1,3,5,9,2,0,1,1,1,1,0.5,0.0,-0.17,0.6398,1.2,0.8,1
3,1,1,11,5,2,3,0,8,4,1,1,1,1,2,0,1.0,0.0,153.99,0.8119,2.0,1.8,0
0,1,4,5,14,0,3,2,4,7,1,0,2,1,1,1,0.5,0.5,-80.67,0.5278,0.2,0.6,0
2,3,0,6,4,2,2,1,7,5,0,2,1,1,1,1,0.5,0.0,-40.17,0.5853,1.8,1.6,2
0,1,4,5,14,4,0,1,10,1,0,0,3,2,1,0,0.0,0.0,-328.93,0.2112,0.2,2.4,2
3,1,1,7,7,2,2,1,10,5,2,1,0,0,3,0,0.0,0.0,-244.19,0.3036,2.0,1.6,2
1,2,2,4,7,2,3,0,6,0,0,2,1,1,2,0,0.0,1.0,-133.45,0.452,1.0,1.8,2
1,3,1,6,8,2,0,3,10,11,0,3,0,1,0,2,1.0,0.0,-29.1,0.6006,1.2,1.2,1
0,1,3,5,13,3,1,1,9,6,0,0,2,1,1,1,0.45,0.27,-117.88,0.4743,0.25,2.25,2
2,0,3,10,13,2,2,1,8,9,2,0,1,1,2,0,1.0,0.0,-39.37,0.5864,0.75,1.25,2
1,2,2,4,6,1,1,3,6,11,1,1,1,1,1,1,0.0,0.0,-61.89,0.5546,1.0,0.8,2
2,2,1,7,4,1,0,4,1,15,1,0,2,0,0,3,0.45,0.27,-23.35,0.6085,1.6,0.6,1
0,2,3,3,9,2,2,1,7,7,0,1,2,1,2,0,0.45,0.27,-57.98,0.5602,0.4,1.6,2
1,3,1,11,10,4,1,0,15,6,2,1,0,3,0,0,0.0,1.0,-160.3,0.4141,1.2,2.6,0
1,0,4,9,12,2,1,2,7,6,2,0,1,1,0,2,0.0,0.0,-112.45,0.4821,1.2857,1.1429,1
4,0,1,9,4,2,1,2,4,5,2,0,1,0,2,1,1.0,0.0,171.48,0.8267,1.8571,1.1429,1
2,1,2,6,6,2,1,2,7,9,2,0,1,0,1,2,0.45,0.27,42.2,0.6939,1.2857,1.0,0
3,2,0,6,1,4,1,0,12,4,2,1,0,1,2,0,0.5,0.5,-131.12,0.4553,2.1429,2.4286,1
0,3,2,3,8,4,0,1,10,7,0,1,1,2,0,1,0.45,0.27,-103.28,0.4953,0.6,2.4,1
2,1,2,5,5,2,1,2,9,5,2,0,1,1,1,1,0.0,0.5,-1.2,0.6385,1.4,1.4,2
3,2,0,8,5,2,1,2,9,8,2,1,0,0,1,2,0.0,0.0,25.22,0.6728,2.2,1.4,2
1,2,2,6,9,2,0,3,8,8,0,1,0,2,0,1,0.45,0.27,54.85,0.7092,1.0,1.2,0
1,3,1,5,3,1,1,3,3,8,2,0,1,0,1,2,0.45,0.27,87.9,0.7468,1.2,0.8,0
2,3,0,5,2,1,3,1,7,7,1,2,0,1,1,1,0.5,0.5,-60.6,0.5565,1.8,1.2,1
3,1,1,9,4,0,3,2,4,6,2,1,0,0,2,1,0.5,0.5,129.78,0.7896,2.0,0.6,0
3,1,1,10,11,0,2,3,5,9,1,1,1,0,0,3,0.0,0.0,234.84,0.873,2.0,0.4286,0
1,2,2,5,8,0,1,4,2,9,0,1,2,0,0,2,0.45,0.27,56.56,0.7112,1.0,0.2,0
1,2,2,8,9,0,2,3,1,8,1,1,1,1,0,2,0.45,0.27,135.26,0.7948,1.0,0.4,2
1,1,3,7,14,2,0,3,6,8,1,1,1,1,0,2,0.5,0.5,-20.69,0.6122,0.8,1.2,0
3,1,1,10,6,0,2,3,4,11,2,1,0,0,1,1,0.45,0.27,190.94,0.8422,2.1667,0.3333,1
0,2,3,2,7,1,2,2,3,7,1,0,2,0,0,3,0.45,0.27,27.65,0.6759,0.875,0.625,1
4,1,0,11,1,2,2,1,9,8,3,0,0,1,1,1,0.45,0.27,45.45,0.6979,2.1667,1.3333,0
1,0,4,7,11,1,1,3,3,7,1,0,2,0,1,2,0.45,0.27,-38.07,0.5882,1.0,0.6667,0
3,1,1,14,10,0,1,4,7,17,2,0,1,0,1,1,0.45,0.27,384.24,0.942,2.0,0.2,1
2,2,1,8,11,3,0,2,8,7,1,1,1,1,0,2,0.5,0.0,60.07,0.7153,1.6,1.8,2
2,2,1,4,3,3,1,1,11,9,3,0,0,0,1,2,0.0,0.0,-199.75,0.3603,1.6,2.0,0
0,1,4,5,11,1,1,3,10,11,0,1,2,1,0,2,0.5,0.0,-85.4,0.521,0.2,0.8,2
1,1,3,4,6,1,2,2,8,10,0,1,1,2,1,0,0.45,0.27,-0.66,0.6392,0.8,1.0,2
1,1,3,3,16,1,0,4,6,11,1,0,1,0,0,3,0.45,0.27,-13.85,0.6215,0.6667,1.0,0
2,1,2,9,7,1,1,3,5,8,1,1,1,1,1,1,0.0,0.5,146.17,0.8049,1.6667,0.8333,0
1,1,3,7,9,4,1,0,11,3,2,1,0,3,0,0,0.0,0.0,-201.51,0.3579,1.1667,2.6667,2
2,0,3,7,10,4,0,1,7,4,2,0,1,3,0,0,0.45,0.27,-40.1,0.5854,0.875,1.75,0
1,1,3,4,5,3,1,1,10,8,1,2,0,0,1,2,0.5,0.0,-85.63,0.5207,0.875,1.75,1
0,1,4,3,14,1,3,1,6,5,0,2,1,0,2,1,0.45,0.27,-12.88,0.6228,0.625,1.25,2
0,1,4,5,11,1,1,3,7,9,0,2,1,0,0,3,0.5,0.0,-117.52,0.4748,0.375,1.25,2
4,1,0,12,4,3,1,1,9,9,3,0,0,2,1,0,0.5,0.5,188.63,0.8404,2.25,2.125,0
0,3,2,4,7,4,0,1,10,2,0,2,1,3,0,0,0.5,0.0,-226.19,0.326,0.5,2.5,2
3,2,0,10,5,0,1,4,3,11,2,1,0,0,0,3,0.45,0.27,374.55,0.9389,2.3333,0.1667,0
1,1,3,6,9,0,1,4,6,14,2,1,0,0,1,2,0.5,0.0,75.92,0.7335,1.1667,0.1667,0
0,2,3,7,11,2,1,2,7,8,0,2,1,1,1,1,0.45,0.27,-24.26,0.6073,0.5,1.3333,0
3,2,0,12,6,3,2,0,8,4,2,1,0,1,1,1,1.0,0.0,282.61,0.9005,2.3333,1.8333,0
1,2,2,5,8,0,4,1,5,8,0,0,3,0,2,1,0.45,0.27,-29.85,0.5996,0.8333,0.6667,0
1,1,3,7,12,2,2,1,7,7,1,0,2,1,1,1,0.5,0.5,-144.79,0.4359,0.6667,1.8333,1
3,0,2,8,9,1,2,2,3,7,2,0,1,0,1,2,0.5,0.5,89.59,0.7486,1.6667,0.8333,0
1,1,3,7,12,1,1,3,2,8,1,0,2,1,0,2,1.0,0.0,151.8,0.8099,1.1667,0.8333,0
3,1,1,11,5,3,1,1,8,6,2,0,1,2,1,0,1.0,0.0,190.31,0.8417,1.8333,1.8333,0
3,0,2,10,7,3,2,0,8,2,2,0,1,1,2,0,0.0,0.0,-149.58,0.4291,1.8,2.2,2
4,0,1,11,6,4,1,0,17,4,2,1,0,3,0,0,0.5,0.0,-106.1,0.4912,2.4,2.6,1
2,2,1,14,10,1,0,4,9,15,2,1,0,1,0,2,0.5,0.0,228.94,0.8692,1.6,0.6,1
2,1,2,8,9,2,2,1,9,6,1,0,2,1,2,0,1.0,0.0,128.56,0.7885,1.1667,1.5,0
2,0,3,7,8,2,0,3,6,9,2,0,1,1,0,2,1.0,0.0,145.32,0.8041,1.0,1.0,0
2,2,1,11,9,1,4,0,4,2,2,1,0,1,2,0,0.0,0.0,-82.58,0.525,1.5,1.6667,1
3,2,0,10,6,1,0,4,5,16,1,1,1,0,0,3,0.5,0.0,83.86,0.7424,1.8333,0.6667,0
2,2,1,13,4,4,1,0,16,4,1,1,1,2,1,0,0.5,0.0,-202.27,0.3569,1.3333,2.6667,1
1,2,2,4,7,3,1,1,9,5,1,1,1,2,0,1,0.0,0.5,-22.67,0.6095,1.125,1.75,0
2,0,3,8,9,4,0,1,19,6,2,1,0,2,0,1,0.0,0.0,-275.85,0.2665,1.25,2.625,2
2,1,2,5,6,3,1,1,7,4,2,0,1,0,2,1,0.0,1.0,-75.05,0.5358,1.125,1.5,0
1,2,2,3,3,3,2,0,7,2,1,0,2,2,1,0,0.0,0.0,-155.91,0.4202,1.0,2.0,1
3,1,1,10,8,1,1,3,4,8,2,0,1,1,1,1,0.0,0.0,75.64,0.7332,2.1667,1.1667,1
4,1,0,15,5,2,2,1,5,4,1,1,1,2,1,0,0.5,0.0,201.57,0.8502,2.1667,1.5,1
1,3,1,7,8,3,0,2,11,4,1,2,0,1,1,1,0.5,0.0,-101.36,0.498,1.5,1.6667,0
2,3,0,6,0,1,1,3,4,10,1,2,0,2,0,1,0.5,0.5,272.66,0.8952,2.0,0.8333,1
1,3,1,6,8,1,1,3,9,11,0,3,0,0,1,1,0.45,0.27,120.46,0.7806,1.1667,0.8333,1
2,1,2,9,9,2,3,0,5,2,2,1,0,2,1,0,1.0,0.0,93.34,0.7527,1.6667,1.6667,0
0,2,3,4,8,2,2,1,7,4,0,1,2,0,3,0,0.0,0.0,-173.24,0.3961,0.5,1.5,1
1,3,1,6,6,3,1,1,12,5,1,2,0,1,1,1,0.0,0.0,-84.78,0.5219,1.1667,1.8333,0
2,1,2,10,11,1,1,3,4,7,3,0,0,1,0,2,0.45,0.27,158.79,0.816,1.6667,0.6667,0
4,1,0,11,4,2,1,2,9,8,2,1,0,2,0,1,0.5,0.0,115.93,0.7761,2.7143,1.8571,1
1,0,4,6,12,0,1,4,4,9,2,0,1,0,0,3,0.45,0.27,41.9,0.6936,1.1111,0.5556,2
2,2,1,13,10,4,1,0,14,7,1,1,1,2,0,1,1.0,0.0,206.4,0.8537,1.8333,2.1667,0
0,1,4,7,14,0,1,4,6,13,1,0,2,0,0,3,0.5,0.0,148.82,0.8073,0.6667,0.1667,0
3,0,2,6,6,2,0,3,7,13,2,0,1,0,0,3,0.5,0.0,63.09,0.7189,2.0,1.1667,0
2,1,2,10,9,3,2,0,8,2,0,1,2,2,1,0,0.5,0.5,-166.2,0.4059,1.3333,2.3333,2
2,0,3,5,7,2,0,3,8,8,1,0,2,2,0,1,0.5,0.5,-86.58,0.5193,1.0,1.5,0
3,2,0,17,5,2,3,0,14,8,2,1,0,1,1,1,0.5,0.0,13.07,0.6572,2.3333,1.5,0
3,0,2,9,6,1,1,3,7,8,3,0,0,0,0,3,0.5,0.5,50.6,0.7041,1.2857,1.0,1
2,1,2,6,15,0,5,0,4,4,2,0,1,0,3,0,0.45,0.27,-94.99,0.5072,1.0,1.5714,2
3,2,0,11,5,1,3,1,10,10,3,0,0,0,2,1,1.0,0.0,282.79,0.9006,2.4286,1.4286,0
3,1,1,10,6,2,0,3,7,10,1,1,1,0,1,2,0.45,0.27,111.53,0.7717,1.5556,1.1111,0
2,2,1,8,7,2,1,2,5,5,3,0,0,0,1,2,0.0,0.0,-18.48,0.6152,1.6667,1.3333,2
1,2,2,4,8,1,2,2,4,4,1,1,1,0,2,1,0.0,1.0,87.27,0.7461,1.3333,1.0,2
2,1,2,6,6,4,1,0,12,4,1,1,1,1,2,0,0.0,0.0,-310.61,0.2293,1.4444,2.3333,2
2,0,3,9,7,1,2,2,7,9,2,0,1,1,2,0,0.0,0.5,91.42,0.7506,1.4286,1.1429,0
2,2,1,8,6,3,2,0,10,6,2,1,0,2,1,0,0.0,0.0,-51.9,0.5688,1.5714,2.0,2
0,4,1,5,8,1,2,2,7,8,0,2,1,0,1,2,0.45,0.27,24.61,0.672,0.5714,0.7143,2
1,2,2,3,6,2,1,2,11,10,1,0,2,0,0,3,0.5,0.5,60.99,0.7164,1.1429,1.4286,0
2,2,1,6,6,1,3,1,8,9,2,1,0,1,1,1,0.0,0.5,78.9,0.7369,1.7143,1.7143,2
0,1,4,4,13,1,2,2,7,9,0,1,2,0,1,2,0.45,0.27,-75.53,0.5352,0.1429,0.8571,2
2,0,3,6,8,3,2,0,11,6,1,1,1,2,1,0,0.0,0.0,-305.76,0.2342,1.1429,2.4286,0
2,1,2,9,10,0,2,3,7,10,1,1,0,0,2,1,0.45,0.27,30.79,0.6798,1.1429,0.8571,1
0,1,4,2,13,1,4,0,6,5,0,1,2,1,1,1,0.5,0.5,-117.93,0.4742,0.7143,1.1429,1
3,1,1,12,5,3,0,2,7,8,2,1,0,1,1,1,0.5,0.0,123.45,0.7835,1.5714,1.8571,0
1,4,0,4,1,3,1,1,10,8,0,3,0,1,0,2,0.5,0.0,46.55,0.6992,1.8571,1.8571,0
0,2,3,7,16,3,1,1,5,3,0,0,3,0,2,1,0.45,0.27,-22.56,0.6096,0.3333,1.8333,2
2,1,2,11,9,2,1,2,6,10,0,1,2,2,1,0,0.5,0.5,-55.6,0.5635,1.1667,1.3333,2
1,0,4,4,11,3,1,1,10,7,1,0,2,1,1,1,0.5,0.5,-177.14,0.3908,0.8571,1.4286,2
1,0,4,7,12,4,1,0,12,6,2,0,1,2,1,0,0.45,0.27,-90.08,0.5143,0.8571,2.0,0
1,0,4,5,9,0,3,2,5,10,1,0,2,0,2,1,0.45,0.27,22.04,0.6687,0.7143,0.4286,1
1,2,2,7,8,2,2,1,13,4,1,1,1,1,1,1,1.0,0.0,-159.1,0.4158,1.2857,1.2857,1
1,0,4,7,14,3,1,1,9,5,1,1,1,2,0,1,0.0,0.5,-164.46,0.4083,0.5714,2.0,2
3,0,2,7,6,2,3,0,7,4,1,1,1,1,1,1,0.5,0.5,24.42,0.6718,1.5556,1.4444,0
2,3,0,7,3,0,3,2,2,6,1,2,0,0,2,1,0.45,0.27,207.13,0.8542,1.8889,0.8889,0
3,0,2,8,10,1,2,2,5,5,2,0,1,0,0,3,0.0,1.0,183.69,0.8366,1.8889,0.8889,1
4,0,1,15,6,3,1,1,6,4,3,0,0,0,2,1,1.0,0.0,295.68,0.907,2.6667,1.3333,0
0,1,4,7,13,3,2,0,11,7,0,0,3,2,1,0,0.5,0.0,-460.28,0.1117,0.1429,2.4286,2
4,0,1,9,2,3,2,0,10,4,2,0,1,3,0,0,0.5,0.5,78.44,0.7364,2.5714,2.0,0
1,3,1,4,3,4,1,0,11,2,0,3,0,1,1,1,1.0,0.0,-94.31,0.5082,1.4286,2.2857,2
1,2,2,3,6,2,2,1,8,7,1,1,1,0,2,1,0.5,0.5,-174.95,0.3938,0.7143,1.4286,2
1,0,4,4,9,2,1,2,11,11,1,0,1,0,1,2,0.45,0.27,-160.94,0.4132,0.5714,1.4286,2
1,1,3,4,10,2,1,2,8,8,0,1,2,2,0,1,0.0,0.5,-170.0,0.4006,0.8571,1.5714,0
2,3,0,7,3,3,1,1,12,7,2,0,1,1,2,0,0.0,0.0,-179.05,0.3882,1.4286,2.0,2
1,2,2,2,6,0,1,4,5,10,1,2,0,0,0,3,0.5,0.0,96.53,0.7561,0.6667,0.3333,2
1,3,1,5,5,0,3,2,4,6,0,2,1,0,1,2,0.0,1.0,-10.56,0.6259,1.4286,0.4286,0
2,0,3,9,9,0,3,2,5,8,1,0,2,0,2,1,0.0,0.5,40.93,0.6924,1.2857,0.5714,2
2,0,3,7,8,2,0,3,6,9,0,0,3,1,0,2,0.0,1.0,62.57,0.7183,1.1429,1.2857,1
1,2,2,7,7,0,0,5,1,14,1,1,1,0,0,3,0.5,0.5,141.94,0.801,1.0,0.75,0
1,0,4,5,12,2,1,2,6,9,2,0,1,0,1,2,0.45,0.27,4.1,0.6455,1.0,1.2,2
2,2,1,9,9,2,2,1,5,4,1,1,1,1,2,0,0.45,0.27,19.13,0.665,1.125,1.625,2
2,0,3,6,9,2,1,2,7,11,2,0,1,1,1,1,0.0,1.0,83.7,0.7422,1.625,1.125,0
1,1,3,9,11,2,2,1,10,10,1,1,1,1,0,2,0.45,0.27,45.06,0.6974,1.375,1.125,0
2,2,1,11,9,0,2,3,7,16,1,2,0,0,2,1,0.45,0.27,252.08,0.8836,1.2857,0.2857,0
3,2,0,7,0,4,0,1,9,5,2,1,0,2,0,1,1.0,0.0,202.39,0.8508,2.4286,2.1429,0
2,0,3,8,12,3,0,2,12,12,2,0,1,0,1,2,0.0,0.5,-199.23,0.361,1.0,1.8571,0
1,1,3,5,8,1,1,3,11,13,0,1,2,2,0,1,0.45,0.27,20.44,0.6667,0.5714,1.0,1
3,0,2,10,12,3,2,0,13,8,0,1,2,2,1,0,0.0,0.0,-254.68,0.291,1.5714,2.0,1
0,4,1,5,7,2,1,2,6,13,0,1,2,0,1,2,0.45,0.27,-15.83,0.6188,0.5,0.875,0
3,1,1,11,7,2,1,2,6,7,2,1,0,0,0,3,0.0,0.5,-18.65,0.615,1.75,1.25,2
1,4,0,5,3,2,2,1,8,5,1,2,0,1,1,1,0.0,0.5,-24.62,0.6068,1.75,1.75,2
1,1,3,6,8,2,1,2,7,10,0,1,2,2,0,1,0.45,0.27,-142.55,0.4391,0.8,1.8,2
1,3,1,4,4,1,0,4,6,12,1,2,0,0,0,3,0.5,0.0,22.53,0.6694,1.3,1.0,0
1,1,3,6,9,1,2,2,3,5,0,1,2,1,1,1,0.0,0.0,-208.44,0.3488,0.6,1.2,0
4,1,0,12,5,4,0,1,16,6,3,0,0,2,0,1,1.0,0.0,33.99,0.6838,2.4,2.7,2
3,2,0,11,6,2,0,3,5,6,2,1,0,1,0,2,0.5,0.5,92.59,0.7519,2.125,1.375,1
1,1,3,9,11,0,3,2,4,9,2,1,0,0,2,1,0.45,0.27,19.42,0.6654,1.25,0.5,0
2,2,1,8,8,0,0,5,7,14,1,2,0,0,1,2,0.5,0.5,169.59,0.8252,1.875,0.125,1
3,2,0,10,7,0,1,4,5,13,2,1,0,0,0,3,0.45,0.27,434.47,0.9559,2.5,0.125,0
2,2,1,7,5,2,1,2,8,8,1,1,1,1,1,1,0.0,0.5,-31.09,0.5979,1.0,1.375,1
4,1,0,10,1,0,2,3,2,12,3,0,0,0,1,2,0.5,0.5,220.14,0.8633,2.375,0.625,0
3,1,1,13,7,1,0,4,7,12,2,0,1,1,0,2,0.5,0.5,231.26,0.8707,1.625,1.125,0
0,1,4,7,14,3,2,0,19,5,0,1,2,2,1,0,0.5,0.0,-395.65,0.1542,0.1429,2.4286,2
3,1,1,6,3,3,1,1,12,8,3,0,0,2,0,1,0.0,0.5,-93.04,0.51,2.0,1.8571,1
1,0,4,6,11,1,1,3,9,12,1,0,2,0,1,2,0.0,0.5,22.64,0.6695,1.2857,1.0,1
3,1,1,10,4,2,0,3,8,10,2,0,1,0,0,3,0.45,0.27,119.07,0.7792,1.625,1.125,1
1,3,1,10,4,4,1,0,10,3,1,2,0,3,0,0,0.5,0.0,-144.43,0.4364,1.25,2.5,0
1,0,4,6,16,1,1,3,5,7,1,0,2,0,1,2,1.0,0.0,-34.92,0.5926,0.5,0.75,2
1,3,1,9,10,0,3,2,5,8,1,2,0,1,1,1,0.5,0.0,61.96,0.7175,1.25,1.25,0
3,1,1,11,4,3,2,0,12,6,1,2,0,1,2,0,0.0,0.0,-152.04,0.4257,2.125,2.5,2
0,3,2,3,7,1,1,3,4,7,0,1,2,1,0,2,0.45,0.27,-34.65,0.593,0.8,1.3,0
1,3,1,5,4,1,2,2,4,6,1,2,0,0,1,2,0.5,0.0,9.32,0.6523,0.9,0.6,1
2,1,2,5,5,2,3,0,7,4,2,0,1,1,2,0,0.0,0.5,-131.04,0.4554,1.5,2.0,0
2,2,1,5,2,2,2,1,8,6,1,1,1,0,2,1,0.0,0.5,54.97,0.7093,1.2,1.5,2
3,1,1,10,5,1,2,2,4,6,1,2,0,1,1,1,0.5,0.0,81.03,0.7393,1.75,1.5,0
0,2,3,3,6,3,0,2,12,6,0,2,1,1,0,2,0.0,0.0,-118.99,0.4727,0.375,1.625,0
1,2,2,7,10,2,2,1,5,4,1,0,2,1,2,0,0.5,0.0,-65.27,0.5498,1.0,1.375,0
3,1,1,10,7,4,0,1,8,3,2,1,0,3,0,0,0.5,0.5,16.07,0.6611,2.125,2.625,1
0,3,2,7,9,1,2,2,3,3,1,0,2,1,1,1,0.45,0.27,11.09,0.6546,0.875,1.25,1
3,0,2,8,7,0,2,3,4,13,2,1,0,1,0,2,0.5,0.0,125.07,0.7851,1.625,0.75,0
1,2,2,6,6,1,0,4,4,10,0,2,1,0,0,3,0.45,0.27,5.97,0.6479,0.875,0.5,1
3,1,1,9,7,2,3,0,5,1,2,0,1,2,1,0,0.5,0.5,125.87,0.7859,2.125,2.0,1
3,1,1,12,5,2,2,1,7,4,2,1,0,0,3,0,0.0,1.0,22.15,0.6689,1.625,1.25,0
4,0,1,7,4,3,1,1,11,5,2,0,1,2,0,1,0.0,0.5,-100.26,0.4996,1.7,1.7,1
2,1,2,7,9,1,4,0,7,6,1,0,2,1,2,0,0.5,0.0,-175.59,0.3929,1.0,1.125,2
0,1,4,2,13,1,0,4,7,16,1,1,1,0,0,3,0.0,0.5,-42.01,0.5827,0.5556,1.0,0
4,0,1,11,3,4,1,0,7,1,3,0,0,2,1,0,0.5,0.5,33.59,0.6833,1.75,2.4444,2
1,2,2,4,4,3,1,1,12,10,0,2,1,2,1,0,0.0,0.0,-293.38,0.2473,1.2222,2.0,2
1,1,3,6,8,2,0,3,5,7,1,0,2,1,0,2,0.45,0.27,-52.91,0.5674,0.5556,1.7778,0
3,1,1,16,6,1,2,2,7,7,2,0,1,1,1,1,1.0,0.0,206.62,0.8538,1.7778,0.8889,0
2,3,0,9,5,0,4,1,6,7,1,2,0,0,3,0,0.45,0.27,184.61,0.8373,1.8889,0.8889,1
0,1,4,3,15,4,1,0,15,3,0,2,1,1,1,1,0.0,0.5,-165.59,0.4067,0.6667,1.7778,2
2,1,2,8,9,3,0,2,9,6,1,2,0,1,0,2,0.45,0.27,-107.15,0.4897,1.0,1.7778,2
2,1,2,7,8,2,0,3,10,11,2,0,1,1,0,2,0.5,0.5,-0.07,0.64,1.1111,1.5556,0
2,3,0,11,9,2,2,1,10,9,2,1,0,1,1,1,0.0,1.0,127.4,0.7873,1.875,1.5,1
3,1,1,8,5,1,3,1,8,8,2,1,0,0,3,0,0.45,0.27,246.06,0.88,2.2222,0.7778,2
3,2,0,10,4,3,1,1,12,6,1,1,1,2,1,0,0.5,0.0,69.89,0.7267,1.8889,1.5556,1
0,0,5,4,12,3,1,1,6,4,1,0,2,2,0,1,0.0,1.0,-78.55,0.5308,0.9091,1.6364,0
3,2,0,18,4,3,1,1,7,4,2,1,0,1,1,1,1.0,0.0,231.42,0.8708,2.5,1.875,0
2,2,1,11,8,0,1,4,6,17,2,1,0,0,0,3,0.0,1.0,275.19,0.8966,1.75,0.125,0
1,2,2,8,8,1,2,2,4,5,1,0,2,1,0,2,0.45,0.27,40.03,0.6913,1.0,0.625,2
1,2,2,10,11,2,0,3,7,12,0,1,2,0,0,3,0.0,0.0,-6.89,0.6309,1.0,1.25,1
0,2,3,7,12,1,1,3,4,7,0,0,3,1,0,2,0.45,0.27,-96.15,0.5055,0.25,1.25,0
2,0,3,9,12,4,1,0,10,1,3,0,0,2,1,0,0.0,0.0,-120.86,0.47,1.625,2.5,0
3,2,0,12,5,1,3,1,5,5,3,0,0,1,2,0,1.0,0.0,231.99,0.8711,2.5556,1.5556,0
3,1,1,7,5,2,3,0,12,3,2,1,0,0,2,1,0.0,1.0,-25.43,0.6057,1.4444,1.4444,2
1,1,3,7,17,2,2,1,11,10,2,0,1,0,1,2,0.45,0.27,-62.23,0.5541,0.7778,1.4444,0
2,2,1,8,5,1,0,4,7,10,2,0,1,1,0,2,0.45,0.27,85.0,0.7436,1.6364,0.7273,0
1,2,2,3,4,1,3,1,6,5,1,1,1,0,2,1,0.45,0.27,83.08,0.7415,1.0909,1.0,0
0,2,3,3,7,2,2,1,11,9,1,1,1,1,1,1,0.5,0.0,-195.6,0.3658,1.3333,2.0,0
2,1,2,6,6,3,2,0,9,6,2,0,1,2,1,0,0.0,0.0,-299.28,0.241,1.3333,2.5556,0
0,2,3,7,13,2,1,2,8,10,0,2,1,1,1,1,0.45,0.27,-44.94,0.5786,0.4444,1.0,1
4,1,0,10,4,2,2,1,10,10,2,0,1,1,1,1,0.5,0.5,223.64,0.8657,2.4444,1.7778,0
2,2,1,7,5,2,1,2,8,10,1,1,1,0,2,1,0.5,0.0,31.26,0.6804,1.7778,1.2222,0
0,1,4,5,11,2,3,0,6,3,0,1,2,1,1,1,0.45,0.27,-81.81,0.5262,0.1111,1.0,0
0,1,4,8,14,1,1,3,2,4,0,0,3,0,1,2,0.0,0.0,-116.69,0.476,0.2222,0.6667,1
2,3,0,7,4,1,0,4,1,11,0,3,0,0,0,3,0.5,0.5,210.2,0.8564,1.3333,0.8,0
2,0,3,7,7,2,3,0,11,7,2,0,1,1,2,0,0.5,0.0,-153.94,0.423,1.6,1.8,2
1,2,2,6,7,3,0,2,7,5,0,2,1,1,1,1,0.5,0.0,-155.56,0.4207,0.8,1.5556,2
3,0,2,8,7,2,1,2,7,7,2,0,1,2,1,0,0.5,0.5,2.59,0.6435,1.875,1.125,1
2,1,2,6,7,2,1,2,10,13,2,0,1,3,0,0,0.0,1.0,-92.88,0.5103,1.25,1.5,0
1,1,3,6,7,2,1,2,10,8,1,1,1,2,0,1,0.5,0.5,-28.13,0.602,1.0,1.5556,0
2,1,2,10,9,1,2,2,5,7,2,0,1,0,1,2,0.45,0.27,-37.54,0.5889,1.1111,1.2222,0
0,0,5,1,13,1,0,4,6,16,1,0,2,0,0,3,0.0,0.5,-18.09,0.6157,0.6667,0.4444,0
0,3,2,5,9,2,1,2,9,7,0,2,1,2,0,1,0.0,0.5,-191.97,0.3707,1.1111,1.8889,2
2,2,1,6,4,2,1,2,6,7,2,1,0,1,0,2,0.5,0.0,264.59,0.8908,1.8182,0.8182,0
4,0,1,15,5,1,0,4,4,10,3,0,0,0,0,3,0.45,0.27,371.27,0.9378,2.7273,0.9091,0
3,1,1,7,7,2,2,1,5,3,3,0,0,1,1,1,0.5,0.0,-2.32,0.637,1.3636,1.0909,2
2,2,1,9,5,3,1,1,5,3,2,1,0,1,1,1,0.5,0.0,53.53,0.7076,1.6364,1.6364,1
3,0,2,12,6,2,3,0,9,5,2,0,1,2,1,0,0.5,0.0,-33.68,0.5943,1.4444,2.0,0
1,2,2,3,6,3,1,1,11,6,1,0,2,2,0,1,0.5,0.0,-129.97,0.457,1.2222,1.8889,1
5,0,0,9,1,4,1,0,16,3,3,0,0,1,1,1,0.5,0.0,-33.08,0.5951,2.5,1.9,2
1,0,4,7,10,4,1,0,14,2,1,1,1,2,1,0,0.0,0.5,-83.7,0.5234,1.4,1.9,2
1,0,4,5,14,2,1,2,5,8,1,0,2,0,2,1,0.5,0.0,-165.6,0.4067,0.9,1.3,0
4,1,0,14,8,1,1,3,7,10,1,1,1,0,1,2,0.45,0.27,311.38,0.9144,2.1,0.8,0
1,1,3,3,7,1,3,1,5,4,0,1,2,0,1,2,0.0,0.5,41.0,0.6925,1.1818,0.9091,0
2,1,2,8,8,2,1,2,12,12,1,1,1,0,0,3,0.0,0.5,44.0,0.6961,1.3333,1.4444,0
